id	iata	name	country	latitude	longitude
2689	GRO	Girona–Costa Brava Airport	Spain	41.90273	2.7629695
2691	GRQ	Groningen Airport Eelde	Netherlands	53.123257	6.58149
2696	GRV	Grozny Airport	Russia	43.38475	45.699844
2697	GRW	Graciosa Airport	Portugal	39.09181	-28.031773
2698	GRX	Federico García Lorca Airport 	Spain	37.187744	-3.777957
2699	GRY	Grímsey Airport	Iceland	66.547874	-18.020887
2700	GRZ	Graz Airport	Austria	46.994045	15.440131
2704	GSE	Göteborg City Airport	Sweden	57.77641	11.864751
2755	GVA	Geneva Airport	Switzerland	46.23701	6.1091566
2771	GWT	Sylt Airport 	Germany	54.913883	8.330133
2773	GWY	Galway Airport	Ireland	53.304543	-8.933459
2797	GZT	Gaziantep Oğuzeli International Airport	Turkey	36.94712	37.47404
2799	HAA	Hasvik Airport	Norway	70.486664	22.139723
2802	HAD	Halmstad Airport 	Sweden	56.68109	12.814818
2806	HAJ	Hannover Airport	Germany	52.46185	9.688992
2809	HAM	Hamburg Airport	Germany	53.63362	9.997413
2816	HAU	Haugesund Airport, Karmøy	Norway	59.344486	5.2165704
2839	HDB	Heidelberg Airport	Germany	49.476425	8.520742
2842	HDF	Heringsdorf Airport	Germany	53.87759	14.158118
2857	HEL	Helsinki Airport 	Finland	60.32104	24.95286
2860	HER	Heraklion International Airport 	Greece	35.33958	25.174747
2869	HFS	Hagfors Airport	Sweden	60.021076	13.580295
2870	HFT	Hammerfest Airport	Norway	70.679726	23.668612
2876	HGL	Heligoland Airport 	Germany	54.18708	7.9153185
2886	HHN	Frankfurt–Hahn Airport	Germany	49.9429	7.262953
2938	HMA	Khanty-Mansiysk Airport	Russia	61.026226	69.09571
2948	HMV	Hemavan Tärnaby Airport	Sweden	65.806694	15.082933
2975	HOQ	Hof–Plauen Airport	Germany	50.286404	11.866308
2976	HOR	Horta Airport	Portugal	38.52	-28.716389
2980	HOV	Ørsta–Volda Airport, Hovden	Norway	62.180035	6.0794983
2998	HRK	Kharkiv International Airport 	Ukraine	49.92183	36.279987
3022	HTA	Chita International Airport 	Russia	52.021893	113.30707
3023	HTG	Khatanga Airport	Russia	71.97766	102.47369
3057	HUV	Hudiksvall Airport	Sweden	61.7675	17.084394
3066	HVG	Honningsvåg Airport, Valan	Norway	71.00947	25.985302
3096	IAA	Igarka Airport	Russia	67.442665	86.61541
3106	IAS	Iași International Airport	Romania	47.177143	27.617311
3116	IBZ	Ibiza Airport	Spain	38.87486	1.3712232
3140	IEG	Zielona Góra Airport	Poland	52.137146	15.777971
3143	IEV	Kyiv International Airport 	Ukraine	50.41198	30.443293
3147	IFJ	Ísafjörður Airport	Iceland	66.05541	-23.142302
3150	IFO	Ivano-Frankivsk International Airport	Ukraine	48.887577	24.706882
3185	IKS	Tiksi Airport	Russia	71.699936	128.89467
3186	IKT	International Airport Irkutsk	Russia	52.2685	104.38334
3205	ILZ	Žilina Airport	Slovakia	49.233658	18.614183
3226	INI	Niš Constantine the Great Airport	Serbia	43.337593	21.866344
3231	INN	Innsbruck Airport 	Austria	47.25765	11.351308
3242	IOA	Ioannina National Airport	Greece	39.692516	20.822645
3297	IST	Istanbul Atatürk Airport	Turkey	40.98299	28.810442
3320	IVL	Ivalo Airport	Finland	68.60857	27.420036
3355	IZM	metropolitan area2	Turkey	0	0
3424	JIK	Ikaria Island National Airport	Greece	37.683086	26.344381
3438	JKG	Jönköping Airport	Sweden	57.75833	14.069167
3439	JKH	Chios Island National Airport	Greece	38.345394	26.142536
3440	JKL	Kalymnos Island National Airport	Greece	36.963333	26.940556
3450	JMK	Mykonos Island National Airport	Greece	37.433956	25.34605
3460	JNX	Naxos Island National Airport	Greece	37.081055	25.369726
3462	JOE	Joensuu Airport	Finland	62.657875	29.61478
3483	JSH	Sitia Public Airport	Greece	35.217102	26.097263
3484	JSI	Skiathos Island National Airport	Greece	39.176613	23.501093
3490	JSY	Syros Island National Airport	Greece	37.422142	24.94766
3493	JTR	Santorini  National Airport	Greece	36.40032	25.477648
3494	JTY	Astypalaia Island National Airport	Greece	36.582043	26.374899
3517	JYV	Jyväskylä Airport	Finland	62.401028	25.67474
3527	KAJ	Kajaani Airport	Finland	64.28453	27.68015
3532	KAO	Kuusamo Airport	Finland	65.98746	29.24165
3557	KBP	Boryspil International Airport	Ukraine	50.338223	30.893927
3580	KCM	Kahramanmaraş Airport	Turkey	37.539192	36.965137
3599	KDL	Kärdla Airport	Estonia	58.994225	22.822788
3618	KEF	Keflavík International Airport	Iceland	63.978603	-22.635036
3622	KEJ	Kemerovo International Airport	Russia	55.28207	86.11919
3625	KEM	Kemi-Tornio Airport	Finland	65.780014	24.57974
3647	KGD	Khrabrovo Airport	Russia	54.887432	20.58777
3659	KGP	Kogalym International Airport	Russia	62.195198	74.53299
3661	KGS	Kos Island International Airport	Greece	36.800594	27.088055
3671	KHE	Kherson International Airport	Ukraine	46.6722	32.50849
3684	KHV	Khabarovsk Novy Airport	Russia	48.524296	135.16899
3692	KID	Kristianstad Airport	Sweden	55.92418	14.086832
3706	KIR	Kerry Airport 	Ireland	52.181385	-9.537219
3708	KIT	Kithira Island National Airport	Greece	36.270462	23.01486
3710	KIV	Chișinău International Airport	Moldova	46.93517	28.935516
3715	KJA	Yemelyanovo International Airport	Russia	56.17679	92.4814
3735	KKN	Kirkenes Airport, Høybuktmoen	Norway	69.72591	29.894316
3760	KLR	Kalmar Airport	Sweden	56.67753	16.288134
3762	KLU	Klagenfurt Airport	Austria	46.650013	14.324858
3763	KLV	Karlovy Vary Airport	Czech Republic	50.20294	12.914764
3765	KLX	Kalamata International Airport	Greece	37.054855	22.034119
3825	KOK	Kokkola-Pietarsaari Airport	Finland	63.7193	23.133781
3869	KRF	Höga Kusten Airport 	Sweden	63.049206	17.768723
3873	KRK	John Paul II International Airport Kraków–Balice	Poland	50.076977	19.788118
3876	KRN	Kiruna Airport	Sweden	67.82394	20.336618
3878	KRP	Karup Airport	Denmark	56.298443	9.108016
3880	KRR	Krasnodar International Airport 	Russia	45.03348	39.139294
3881	KRS	Kristiansand Airport, Kjevik	Norway	58.20383	8.083769
3891	KSC	Košice International Airport	Slovakia	48.672905	21.237444
3892	KSD	Karlstad Airport	Sweden	59.443737	13.344772
3894	KSF	Kassel Airport	Germany	51.416412	9.386186
3898	KSJ	Kasos Island Public Airport	Greece	35.42046	26.91435
3903	KSO	Kastoria National Airport 	Greece	40.44767	21.279285
3908	KSU	Kristiansund Airport, Kvernberget	Norway	63.113804	7.825844
3912	KSY	Kars Harakani Airport	Turkey	40.56153	43.112606
3913	KSZ	Kotlas Airport	Russia	61.237022	46.69663
3933	KTT	Kittilä Airport	Finland	67.69518	24.852774
3936	KTW	Katowice International Airport	Poland	50.4728	19.075882
3943	KUF	Kurumoch International Airport	Russia	53.50632	50.1514
3950	KUO	Kuopio Airport	Finland	63.006527	27.797197
3960	KVA	Kavala International Airport 	Greece	40.92143	24.622547
3961	KVB	Skövde Airport	Sweden	58.45224	13.965667
3966	KVK	Kirovsk-Apatity Airport 	Russia	67.45958	33.581917
3977	KWG	Kryvyi Rih International Airport	Ukraine	48.046307	33.21459
3998	KXK	Komsomolsk-on-Amur Airport	Russia	50.403393	136.92902
4001	KYA	Konya Airport	Turkey	37.97874	32.56052
4013	KYZ	Kyzyl Airport	Russia	51.676136	94.40541
4019	KZI	Kozani National Airport 	Greece	40.289303	21.840673
4020	KZN	Kazan International Airport	Russia	55.608593	49.29845
4023	KZS	Kastellorizo Island Public Airport	Greece	36.142345	29.576513
4031	LAI	Lannion – Côte de Granit Airport	France	48.756844	-3.471035
4049	LBC	Lübeck Airport	Germany	53.80523	10.701552
4053	LBG	Paris–Le Bourget Airport	France	48.96147	2.437202
4073	LCA	Larnaca International Airport	Cyprus	34.87234	33.62035
4079	LCG	A Coruña Airport	Spain	43.301163	-8.379209
4082	LCJ	Łódź Władysław Reymont Airport	Poland	51.719704	19.39081
4097	LDE	Tarbes–Lourdes–Pyrénées Airport	France	43.17968	-0.0046043
4098	LDG	Leshukonskoye Airport	Russia	64.89361	45.73958
4109	LDV	Landivisiau Air Base	France	48.520916	-4.1428847
4117	LED	Pulkovo Airport	Russia	59.802914	30.26784
4121	LEH	Le Havre – Octeville Airport	France	49.534695	0.0918992
4122	LEI	Almería Airport	Spain	36.844646	-2.3731477
4123	LEJ	Leipzig/Halle Airport	2 Germany	51.42208	12.220381
4127	LEN	León Airport	Spain	42.59044	-5.6434617
4157	LGG	Liège Airport	Belgium	50.64116	5.4479117
4191	LIG	Limoges – Bellegarde Airport	France	45.862118	1.174024
4195	LIL	Lille Airport 	France	50.57178	3.106087
4197	LIN	Linate Airport	Italy	45.452175	9.276308
4202	LIS	Lisbon Portela Airport	Portugal	38.775593	-9.135366
4212	LJU	Ljubljana Jože Pučnik Airport 	Slovenia	46.225945	14.4559145
4221	LKL	Lakselv Airport, Banak	Norway	70.06621	24.982052
4222	LKN	Leknes Airport	Norway	68.154205	13.615242
4231	LLA	Luleå Airport 	Sweden	65.54255	22.121855
4262	LMP	Lampedusa Airport	Italy	35.50122	12.615971
4292	LNZ	Linz Airport 	Austria	48.239616	14.191672
4316	LPA	Gran Canaria Airport	Spain	27.933186	-15.387707
4323	LPI	Linköping/Saab Airport	Sweden	58.40744	15.657141
4325	LPK	Lipetsk Airport	Russia	52.6981	39.524612
4330	LPP	Lappeenranta Airport	Finland	61.044117	28.156282
4335	LPX	Liepāja International Airport	Latvia	56.51917	21.093336
4336	LPY	Le Puy – Loudes Airport	France	45.075233	3.7629657
4347	LRH	La Rochelle – Île de Ré Airport	France	46.178696	-1.1963913
4354	LRS	Leros Municipal Airport	Greece	37.183132	26.80194
4355	LRT	Lorient South Brittany Airport 	France	47.754097	-3.4372778
4397	LTT	La Môle – Saint-Tropez Airport	France	43.20484	6.480323
4408	LUG	Lugano Airport	Switzerland	46.004417	8.9101095
4424	LUX	Luxembourg Findel Airport	Luxembourg	49.6289	6.2147446
4447	LWO	Lviv Danylo Halytskyi International Airport	Ukraine	49.813442	23.95955
4457	LXS	Lemnos International Airport	Greece	39.923714	25.239305
4462	LYC	Lycksele Airport	Sweden	64.550354	18.707087
4471	LYR	Svalbard Airport, Longyear	Norway	78.246086	15.465563
4472	LYS	Lyon–Saint-Exupéry Airport	France	45.72342	5.0887766
4489	MAD	Adolfo Suárez Madrid–Barajas Airport	Spain	40.498333	-3.567598
4493	MAH	Menorca Airport 	Spain	39.865417	4.2220325
4559	MCX	Uytash Airport	Russia	42.821064	47.655544
4593	MEH	Mehamn Airport	Norway	71.02919	27.826445
4668	MHG	Mannheim City Airport	Germany	49.476425	8.520742
4675	MHP	Minsk-1 Airport	Belarus	53.871166	27.535273
4676	MHQ	Mariehamn Airport	Finland	60.124832	19.907478
4697	MIL	metropolitan area1	Italy	0	0
4717	MJF	Mosjøen Airport, Kjærstad	Norway	65.78455	13.214656
4729	MJT	Mytilene International Airport	Greece	39.05309	26.603008
4731	MJV	Murcia–San Javier Airport	Spain	37.777992	-0.8135568
4734	MJZ	Mirny Airport	Russia	62.531616	114.02279
4759	MLA	Malta International Airport 	Malta	35.854115	14.483279
4772	MLN	Melilla Airport	Spain	35.279724	-2.9568393
4773	MLO	Milos Island National Airport	Greece	36.69787	24.469734
4782	MLX	Malatya Erhaç Airport	Turkey	0	0
4785	MMA	metropolitan area2	Sweden	0	0
4795	MMK	Murmansk Airport	Russia	68.78449	32.757927
4807	MMX	Malmö Airport	Sweden	55.535534	13.372383
4845	MOL	Molde Airport, Årø	Norway	62.746372	7.2606215
4856	MOW	metropolitan area3	Russia	0	0
4869	MPL	Montpellier–Méditerranée Airport 	France	43.579597	3.9652371
4880	MPW	Mariupol International Airport	Ukraine	0	0
4889	MQF	Magnitogorsk International Airport	Russia	53.390835	58.761543
4895	MQM	Mardin Airport	Turkey	37.23435	40.63684
4896	MQN	Mo i Rana Airport, Røssvoll	Norway	66.36341	14.302224
4927	MRS	Marseille Provence Airport	France	43.438423	5.214414
4930	MRV	Mineralnye Vody Airport	Russia	44.21777	43.087727
4949	MSQ	Minsk National Airport	Belarus	53.889202	28.034235
4950	MSR	Muş Airport	Turkey	38.751522	41.651478
4952	MST	Maastricht Aachen Airport	Netherlands	50.913685	5.773359
4987	MUC	Munich Airport	Germany	48.35366	11.775028
5069	MXN	Morlaix – Ploujean Airport	France	48.599724	-3.81659
5071	MXP	Milan–Malpensa Airport	Italy	45.630062	8.725531
5078	MXX	Mora–Siljan Airport	Sweden	60.959213	14.511162
5113	MZH	Amasya Merzifon Airport	Turkey	40.827957	35.50359
5145	NAP	Naples International Airport	Italy	40.88475	14.289243
5151	NAV	Nevşehir Kapadokya Airport	Turkey	38.771072	34.520958
5157	NBC	Begishevo Airport	Russia	55.564545	52.101326
5168	NCE	Nice Côte d'Azur Airport	France	43.659767	7.2148213
5180	NCY	Annecy – Haute-Savoie – Mont Blanc Airport	France	45.931095	6.10676
5206	NER	Chulman Neryungri Airport	Russia	56.90415	124.903824
5256	NJC	Nizhnevartovsk Airport	Russia	60.951473	76.49511
5291	NLV	Mykolaiv International Airport	Ukraine	47.05665	31.9181
5310	NNM	Naryan-Mar Airport	Russia	67.642235	53.127052
5318	NOC	Ireland West Airport Knock	Ireland	53.913795	-8.81122
5322	NOJ	Noyabrsk Airport	Russia	63.181896	75.27466
5333	NOZ	Spichenkovo Airport	Russia	53.803524	86.86341
5359	NRK	Norrköping Airport	Sweden	58.58336	16.233902
5371	NSK	Alykel Airport	Russia	69.325066	87.342705
5383	NTE	Nantes Atlantique Airport	France	47.157417	-1.6062316
5400	NUE	Nuremberg Airport	Germany	49.49712	11.079808
5416	NUX	Novy Urengoy Airport	Russia	66.07273	76.52262
5421	NVK	Narvik Airport, Framnes	Norway	68.43599	17.388027
5438	NYM	Nadym Airport	Russia	65.479965	72.69239
5440	NYO	Stockholm Skavsta Airport	Sweden	58.78902	16.915365
5500	ODS	Odessa International Airport	Ukraine	46.42983	30.67744
5507	OER	Örnsköldsvik Airport	Sweden	63.40778	18.9925
5528	OGZ	Beslan Airport	Russia	43.20186	44.604664
5531	OHD	Ohrid  Airport	The Republic of North Macedonia	41.181206	20.745317
5535	OHO	Okhotsk Airport	Russia	59.35846	143.20349
5569	OLA	Ørland Airport	Norway	28.431158	-81.30808
5570	OLB	Olbia Costa Smeralda Airport	Italy	40.8999	9.5177145
5605	OMO	Mostar Airport	Bosnia and Herzegovina	43.283035	17.843697
5606	OMR	Oradea International Airport	Romania	47.025665	21.90269
5607	OMS	Omsk Tsentralny Airport	Russia	54.9578	73.316536
5640	OPO	Francisco de Sá Carneiro Airport	Portugal	41.24212	-8.678552
5645	ORB	Örebro Airport	Sweden	59.22748	15.046246
5654	ORK	Cork Airport	Ireland	51.84906	-8.489884
5667	ORY	Orly Airport	France	48.726242	2.3652472
5672	OSD	Åre Östersund Airport	Sweden	63.19839	14.497864
5677	OSI	Osijek Airport	Croatia	45.46632	18.807287
5678	OSK	Oskarshamn Airport	Sweden	57.34971	16.497906
5679	OSL	Oslo Airport, Gardermoen	Norway	60.19755	11.100415
5683	OSR	Leoš Janáček Airport Ostrava	Czech Republic	49.69696	18.116503
5687	OSW	Orsk Airport	Russia	51.076385	58.59157
5689	OSY	Namsos Airport, Høknesøra	Norway	64.47241	11.570782
5690	OSZ	Koszalin-Zegrze Pomorskie Airport	Poland	54.042034	16.26892
5702	OTP	Henri Coandă International Airport	Romania	44.570732	26.084412
5716	OUL	Oulu Airport	Finland	64.93088	25.355837
5725	OVB	Tolmachevo Airport	Russia	55.011353	82.65216
5726	OVD	Asturias Airport 	Spain	43.56238	-6.033498
5755	OZH	Zaporizhia International Airport	Ukraine	47.87321	35.301846
5762	PAD	Paderborn Lippstadt Airport	Germany	51.613194	8.617736
5775	PAR	metropolitan area1	France	0	0
5776	PAS	Paros National Airport	Greece	37.02199	25.11519
5832	PDL	João Paulo II Airport	Portugal	37.74233	-25.700388
5847	PED	Pardubice Airport	Czech Republic	50.01977	15.734295
5848	PEE	Perm International Airport 	Russia	57.91606	56.010433
5850	PEG	Perugia San Francesco d'Assisi – Umbria International Airport	Italy	43.095234	12.50245
5860	PES	Petrozavodsk Airport 	Russia	61.877823	34.156178
5865	PEX	Pechora Airport	Russia	65.120705	57.13055
5867	PEZ	Penza Airport 	Russia	53.11832	45.02304
5871	PFO	Paphos International Airport	Cyprus	34.71355	32.48281
5879	PGF	Perpignan–Rivesaltes Airport	France	42.741337	2.8714275
5891	PGX	Périgueux Bassillac Airport	France	45.196373	0.8126423
5927	PIS	Poitiers–Biard Airport	France	46.587738	0.3088694
5932	PIX	Pico Airport	Portugal	38.55235	-28.443344
5934	PJA	Pajala Airport	Sweden	67.245766	23.068747
5941	PKC	Petropavlovsk-Kamchatsky Airport 	Russia	53.169365	158.4254
5974	PLQ	Palanga International Airport	Lithuania	55.971382	21.097221
5988	PMF	Parma Airport 	Italy	44.826244	10.297408
5991	PMI	Palma de Mallorca Airport	Spain	39.551743	2.7361648
5996	PMO	Falcone–Borsellino Airport 	Italy	38.1824	13.100582
6007	PNA	Pamplona Airport	Spain	42.770653	-1.6460565
6017	PNL	Pantelleria Airport	Italy	36.815033	11.967049
6044	POR	Pori Airport	Finland	61.462097	21.798794
6052	POZ	Poznań–Ławica Airport	Poland	52.419952	16.828615
6088	PRG	Václav Havel Airport Prague	Czech Republic	50.10179	14.263181
6093	PRN	Pristina International Airport	Kosovo	42.574562	21.029509
6105	PSA	Pisa International Airport 	Italy	43.689083	10.397884
6122	PSR	Abruzzo Airport	Italy	42.430027	14.188132
6157	PUF	Pau Pyrénées Airport	France	43.38111	-0.4176115
6174	PUY	Pula Airport	Croatia	44.89817	13.910129
6184	PVK	Aktion National Airport	Greece	38.93099	20.771757
6193	PWE	Pevek Airport	Russia	65.62311	-168.09503
6207	PXO	Porto Santo Airport	Portugal	33.07494	-16.350033
6215	PYJ	Polyarny Airport	Russia	66.399765	112.03046
6332	RDZ	Rodez–Marcillac Airport	France	44.410816	2.4832137
6338	REG	Reggio di Calabria Airport	Italy	38.07288	15.6491
6340	REK	metropolitan area1	Iceland	0	0
6342	REN	Orenburg Tsentralny Airport	Russia	51.791466	55.45738
6348	RET	Røst Airport	Norway	67.52741	12.105861
6380	RHO	Rhodes International Airport	Greece	36.40476	28.086765
6402	RIX	Riga International Airport	Latvia	56.922657	23.973312
6409	RJK	Rijeka Airport	Croatia	45.21857	14.569782
6410	RJL	Logroño–Agoncillo Airport	Spain	42.455967	-2.3147552
6423	RKV	Reykjavík Airport	Iceland	64.131874	-21.946606
6428	RLG	Rostock–Laage Airport	Germany	53.914	12.286303
6440	RMI	Federico Fellini International Airport	Italy	44.020145	12.611991
6451	RNB	Ronneby Airport	Sweden	56.254593	15.266676
6461	RNN	Bornholm Airport	Denmark	55.062874	14.761109
6465	RNS	Rennes–Saint-Jacques Airport	France	48.069786	-1.734365
6479	ROM	metropolitan area3	Italy	0	0
6487	ROV	Rostov-on-Don Airport	Russia	47.254948	39.803177
6509	RRS	Røros Airport	Norway	62.577057	11.353066
6532	RTM	Rotterdam The Hague Airport	Netherlands	51.95551	4.439883
6536	RTW	Saratov Tsentralny Airport	Russia	51.55817	46.031307
6560	RVK	Rørvik Airport, Ryum	Norway	64.839165	11.145244
6561	RVN	Rovaniemi Airport	Finland	66.5631	25.830078
6576	RYG	Moss Airport, Rygge / Rygge Air Station	Norway	59.378376	10.784197
6582	RZE	Rzeszów–Jasionka Airport	Poland	50.114826	22.024597
6607	SAW	Sabiha Gökçen International Airport	Turkey	40.905373	29.31686
6636	SBZ	Sibiu International Airport	Romania	45.787445	24.09021
6649	SCN	Saarbrücken Airport	Germany	49.216484	7.1116257
6652	SCQ	Santiago de Compostela Airport	Spain	42.896717	-8.416198
6656	SCV	Suceava International Airport 	Romania	47.6868	26.352686
6657	SCW	Syktyvkar Airport	Russia	61.663815	50.85155
6671	SDL	Sundsvall-Timrå Airport 	Sweden	62.528316	17.445328
6673	SDN	Sandane Airport, Anda	Norway	61.829082	6.1078515
6676	SDR	Santander Airport	Spain	43.42632	-3.821053
6720	SFT	Skellefteå Airport	Sweden	64.62329	21.068005
6728	SGC	Surgut International Airport	Russia	61.340275	73.407776
6729	SGD	Sønderborg Airport	Denmark	54.962704	9.786803
6777	SIC	San José Airport	Panama	37.36395	-121.92894
6790	SIP	Simferopol International Airport	Simferopol	45.019108	33.997295
6810	SJJ	Sarajevo International Airport	Bosnia and Herzegovina	43.825794	18.336527
6824	SJY	Seinäjoki Airport	Finland	62.690495	22.83583
6825	SJZ	São Jorge Airport	Portugal	38.66562	-28.175667
6830	SKE	Skien Airport, Geiteryggen	Norway	59.184654	9.567133
6832	SKG	Thessaloniki Airport 	Greece	40.520424	22.971676
6838	SKN	Stokmarknes Airport, Skagen	Norway	68.58077	15.021333
6840	SKP	Skopje  Airport	The Republic of North Macedonia	41.96316	21.622353
6845	SKU	Skyros Island National Airport	Greece	38.965622	24.485048
6863	SLM	Salamanca Airport	Spain	40.940346	-5.5022483
6875	SLY	Salekhard Airport	Russia	66.590126	66.58647
6877	SMA	Santa Maria Airport	Portugal	34.89914	-120.44778
6885	SMI	Samos International Airport 	Greece	37.6896	26.913118
6914	SNN	Shannon Airport	Ireland	52.699657	-8.914691
6918	SNR	Saint-Nazaire Montoir Airport	France	47.315353	-2.1585436
6927	SOB	Hévíz–Balaton Airport	Hungary	46.683876	17.158207
6931	SOF	Sofia Airport	Bulgaria	42.693428	23.407124
6932	SOG	Sogndal Airport, Haukåsen	Norway	61.156113	7.137778
6933	SOJ	Sørkjosen Airport	Norway	69.78533	20.957933
6938	SOO	Söderhamn Airport 	Sweden	61.263027	17.10103
6950	SPC	La Palma Airport	Spain	28.622356	-17.754814
6965	SPU	Split Airport	Croatia	43.538437	16.298338
6984	SQO	Storuman Airport	Sweden	64.96079	17.696732
7009	SRP	Stord Airport, Sørstokken	Norway	59.79241	5.341159
7028	SSJ	Sandnessjøen Airport, Stokka	Norway	65.95944	12.471944
7056	STO	metropolitan area6	Sweden	0	0
7059	STR	Stuttgart Airport	Germany	48.687637	9.205576
7063	STW	Stavropol Shpakovskoye Airport	Russia	45.11268	42.105034
7071	SUF	Lamezia Terme International Airport	Italy	38.906265	16.245392
7075	SUJ	Satu Mare International Airport	Romania	47.706463	22.88126
7098	SVG	Stavanger Airport, Sola	Norway	58.88044	5.631402
7101	SVJ	Svolvær Airport, Helle	Norway	68.24507	14.666945
7103	SVL	Savonlinna Airport	Finland	61.946312	28.935547
7106	SVO	Sheremetyevo International Airport	Russia	55.973648	37.412502
7108	SVQ	Seville Airport	Spain	37.420166	-5.89305
7113	SVX	Koltsovo International Airport	Russia	56.744774	60.802948
7140	SXB	Strasbourg Airport	France	48.53943	7.6280227
7142	SXF	Berlin Schönefeld Airport	Germany	52.373314	13.50645
7148	SXL	Sligo Airport	Ireland	54.27875	-8.598989
7190	SZF	Samsun-Çarşamba Airport	Turkey	41.259186	36.557377
7191	SZG	Salzburg Airport	Austria	47.79265	13.002928
7206	SZZ	 Szczecin–Goleniów Airport	Poland	53.585876	14.902781
7226	TAT	Poprad–Tatry Airport	Slovakia	49.069157	20.248983
7255	TBW	Tambov Donskoye Airport	Russia	52.80369	41.4914
7262	TCE	Tulcea Danube Delta Airport	Romania	45.06253	28.71595
7266	TCI	metropolitan area1	Spain	0	0
7316	TER	Lajes Field	Portugal	38.75388	-27.086943
7329	TFN	Tenerife–North Airport 	Spain	28.48451	-16.34342
7331	TFS	Tenerife–South Airport 	Spain	28.046757	-16.57253
7336	TGD	Podgorica Airport	Montenegro	42.36786	19.247673
7344	TGM	Târgu Mureș International Airport	Romania	46.46758	24.423246
7366	THN	Trollhättan–Vänersborg Airport	Sweden	58.31647	12.350358
7367	THO	Thorshofn Airport	Iceland	66.21907	-15.33429
7379	TIA	Tirana International Airport Nënë Tereza	Albania	41.419205	19.713991
7398	TIV	Tivat Airport	Montenegro	42.405636	18.72223
7411	TJM	Roshchino International Airport	Russia	57.181477	65.34877
7436	TKU	Turku Airport	Finland	60.511497	22.263285
7453	TLL	Tallinn Airport 	Estonia	59.414127	24.832975
7455	TLN	Toulon–Hyères Airport 	France	43.094658	6.150897
7460	TLS	Toulouse–Blagnac Airport	France	43.629387	1.367682
7483	TMP	Tampere–Pirkkala Airport	Finland	61.414856	23.60463
7523	TOF	Bogashevo Airport	Russia	56.388317	85.20963
7536	TOS	Tromsø Airport, Langnes	Norway	69.68194	18.916264
7558	TPS	Vincenzo Florio Airport Trapani–Birgi	Italy	37.901775	12.496106
7571	TRD	Trondheim Airport, Værnes	Norway	63.45827	10.922599
7573	TRF	Sandefjord Airport, Torp	Norway	59.182446	10.256912
7581	TRN	Turin Airport 	Italy	45.196537	7.647867
7585	TRS	Trieste – Friuli Venezia Giulia Airport 	Italy	45.826645	13.470089
7597	TSF	Treviso-Sant'Angelo Airport	Italy	45.653275	12.202082
7608	TSR	Timișoara Traian Vuia International Airport	Romania	45.810234	21.320192
7640	TUF	Tours Val de Loire Airport	France	47.425903	0.7196405
7681	TXL	Berlin Tegel Airport	Germany	52.558834	13.288438
7690	TYF	Torsby Airport	Sweden	60.15015	12.992492
7707	TZX	Trabzon Airport	Turkey	40.99411	39.78222
7735	UCT	Ukhta Airport	Russia	63.55551	53.80465
7741	UDJ	Uzhhorod International Airport	Ukraine	48.63717	22.272293
7750	UFA	Ufa International Airport	Russia	54.565125	55.884174
7768	UIP	Quimper–Cornouaille Airport 	France	47.975075	-4.174161
7805	ULY	Ulyanovsk Vostochny Airport	Russia	54.41408	48.80234
7810	UME	Umeå Airport	Sweden	63.793015	20.28928
7844	URE	Kuressaare Airport	Estonia	58.23216	22.505426
7847	URJ	Uray Airport	Russia	60.11705	64.82382
7850	URO	Rouen Airport 	France	49.388966	1.1873335
7852	URS	Kursk Vostochny Airport	Russia	51.74942	36.28254
7861	USK	Usinsk Airport	Russia	66.00259	57.37628
7866	USQ	Uşak Airport	Turkey	38.679474	29.481598
7889	UUD	Baikal International Airport	Russia	51.804977	107.44353
7892	UUS	Yuzhno-Sakhalinsk Airport 	Russia	46.88695	142.72386
7908	VAA	Vaasa Airport	Finland	63.051247	21.762712
7919	VAN	Van Ferit Melen Airport	Turkey	38.466686	43.330753
7922	VAR	Varna Airport	Bulgaria	43.236797	27.827114
7923	VAS	Sivas Airport	Turkey	39.8022	36.8926
7927	VAW	Vardø Airport, Svartnes	Norway	70.35633	31.040512
7932	VBS	Brescia Airport 	Italy	45.425716	10.32658
7934	VBY	Visby Airport	Sweden	57.659584	18.342379
7937	VCE	Venice Marco Polo Airport	Italy	45.506313	12.34752
7947	VDB	Fagernes Airport, Leirin	Norway	61.010754	9.2927
7949	VDE	El Hierro Airport	Spain	27.81403	-17.88518
7955	VDS	Vadsø Airport	Norway	70.06448	29.838202
7964	VEY	Vestmannaeyjar Airport	Iceland	63.42513	-20.268917
7968	VGO	Vigo–Peinador Airport	Spain	42.22761	-8.628506
7973	VHM	Vilhelmina Airport	Sweden	64.57933	16.835161
7981	VIE	Vienna International Airport	Austria	48.115833	16.566576
7991	VIT	Vitoria Airport	Spain	42.883427	-2.7312052
8000	VKO	Vnukovo International Airport	Russia	55.599648	37.271233
8002	VKT	Vorkuta Airport	Russia	67.490364	64.00455
8004	VLC	Valencia Airport	Spain	39.48923	-0.4780256
8010	VLL	Valladolid Airport	Spain	41.706013	-4.845069
8026	VNO	Vilnius Airport	Lithuania	54.638035	25.286558
8033	VOG	Volgograd International Airport	Russia	48.783936	44.344563
8037	VOL	Nea Anchialos National Airport	Greece	39.22256	22.768187
8039	VOZ	Voronezh International Airport 	Russia	51.81254	39.22536
8043	VPN	Vopnafjörður Airport	Iceland	65.72056	-14.850556
